date,open,high,low,close,volume,log_close,return
2015-06-18,7719.430261565627,7823.746942309594,7719.430261565627,7736.81591796875,130949,8.953745501836366,0.002249546461978724
2015-06-19,7736.817236675355,7841.133935199645,7736.817236675355,7788.9755859375,211897,8.960464626486676,0.006719124650309993
2015-06-22,7823.748243315528,7962.836945576016,7806.3618984399345,7928.06494140625,514328,8.978164267374641,0.017699640887965273
2015-06-23,7928.063588001311,7945.449244327566,7893.29090418619,7910.67724609375,251864,8.975968676071794,-0.0021955913028470775
2015-06-24,7928.065204037243,7928.065204037243,7858.5205078125,7858.5205078125,144092,8.969353637147451,-0.0066150389243428975
2015-06-25,7841.1332163663565,7858.5195597203265,7823.74755859375,7823.74755859375,236225,8.964918946188215,-0.00443469095923632
2015-06-26,7841.133223451789,8327.94466757057,7841.133223451789,8049.7666015625,1700065,8.993398376397566,0.02847943020935162
2015-06-29,8136.6982421875,8293.173300673227,8084.540574940397,8136.6982421875,377762,9.004139755357105,0.01074137895953875
2015-06-30,8049.766001675988,8119.310684390722,8049.766001675988,8067.15234375,423261,8.995555829567138,-0.00858392578996714
2015-07-01,8067.154228803714,8188.856595016076,8014.995875975139,8136.6982421875,297840,9.004139755357105,0.00858392578996714
2015-07-02,8119.310869745545,8241.013210298017,8101.924527274623,8206.2412109375,440221,9.012650267029969,0.00851051167286343
2015-07-03,8241.012252355931,8241.012252355931,8154.08192126883,8171.46826171875,306275,9.008403885504123,-0.004246381525845777
2015-07-06,8188.856667605765,8258.4013671875,8171.471006896441,8258.4013671875,395509,9.018986308702502,0.010582423198378876
2015-07-07,8241.012474413197,8414.87382685341,8206.24047815766,8275.78515625,457434,9.021089078674677,0.002102769972175622
2015-07-08,8275.786063838355,8310.558063907265,8101.924692331125,8119.31103515625,573447,9.002000581668776,-0.019088497005901317
2015-07-09,8084.539035087341,8154.08303522516,8032.380692193307,8119.31103515625,403718,9.002000581668776,0
2015-07-10,8119.311637082816,8171.469983843618,8067.153290322012,8101.92529296875,337436,8.999857002906591,-0.002143578762185072
2015-07-13,8101.925635409641,8258.400682305717,8084.539976142135,8154.083984375,197631,9.00627418310234,0.006417180195748884
2015-07-14,8154.083984375,8206.242333340359,8101.925635409641,8154.083984375,159767,9.00627418310234,0
2015-07-15,8171.469025031443,8171.469025031443,8067.15234375,8067.15234375,264446,8.995555829567138,-0.010718353535201786
2015-07-16,8032.380345183289,8067.15234375,7962.835662468557,8067.15234375,246740,8.995555829567138,0
2015-07-17,8049.766001675988,8154.082682957433,8032.380345183289,8067.15234375,127412,8.995555829567138,0
2015-07-20,8067.15531214268,8067.15531214268,7980.224940948324,8032.38330078125,169523,8.991236562503678,-0.004319267063459975
2015-07-21,7997.608949745781,8014.995294621376,7893.292251655061,7928.06494140625,353902,8.978164267374641,-0.01307229512903696
2015-07-22,7928.064033287327,8084.5390625,7910.6776904032495,8084.5390625,183737,8.997708758945054,0.019544491570412603
2015-07-23,8067.151590181729,8327.943269024281,8067.151590181729,8171.46826171875,864294,9.008403885504123,0.010695126559069124
2015-07-24,8206.24047815766,8310.557152505535,8206.24047815766,8275.78515625,491748,9.021089078674677,0.012685193170554498
2015-07-27,8327.944378155245,8606.121748914646,8310.558035389782,8519.19140625,753360,9.050076709949844,0.028987631275166237
2015-07-28,8519.191221424646,8519.191221424646,8380.1025390625,8380.1025390625,256185,9.033615429566243,-0.016461280383600396
2015-07-29,8380.104643745664,8467.035006357108,8293.173595552726,8327.9462890625,451874,9.027372160833865,-0.006243268732378127
2015-07-30,8327.944618123476,8345.330275808567,8223.6279296875,8223.6279296875,378885,9.01476674465879,-0.01260541617507549
2015-07-31,8293.17193159058,8310.558274857027,8223.6279296875,8223.6279296875,218584,9.01476674465879,0
2015-08-03,8171.469405757704,8171.469405757704,8067.152719615921,8084.5390625,458977,8.997708758945054,-0.017057985713735846
2015-08-04,8154.08192126883,8241.012252355931,8101.92358550032,8171.46826171875,212466,9.008403885504123,0.010695126559069124
2015-08-05,8206.241670566913,8241.013671875,8154.0833258141,8241.013671875,126354,9.016878633768803,0.008474748264680088
2015-08-06,8241.014947844651,8275.787640118016,8136.6982421875,8136.6982421875,226575,9.004139755357105,-0.01273887841169774
2015-08-07,8171.469585469513,8258.39993063904,8119.311241251525,8223.6279296875,220712,9.01476674465879,0.010626989301684375
2015-08-10,8258.399377903643,8432.2607421875,8258.399377903643,8432.2607421875,476768,9.03982019323799,0.02505344857920022
2015-08-11,8432.260966380078,8519.191308042607,8345.329939136216,8397.48828125,347813,9.03568792598086,-0.004132267257130451
2015-08-12,8345.329148761071,8345.329148761071,8223.626819076062,8275.78515625,507585,9.021089078674677,-0.014598847306181995
2015-08-13,8275.78493325577,8275.78493325577,8136.695580818911,8171.46826171875,6352157,9.008403885504123,-0.012685193170554498
2015-08-14,8154.084588324183,8223.629287289441,8084.540574940397,8136.6982421875,283638,9.004139755357105,-0.004264130147017653
2015-08-17,8136.699334865538,8188.857694698464,7997.610603838256,8032.38330078125,3295500,8.991236562503678,-0.012903192853427115
2015-08-18,8032.381287675275,8119.311637082816,7997.608599447145,8101.92529296875,3035337,8.999857002906591,0.008620440402912877
2015-08-19,8155.227661202186,8261.831999305436,8084.157868928001,8190.76220703125,3475631,9.010762238088365,0.010905235181773776
2015-08-20,8208.530169592314,8208.530169592314,8066.39057916793,8084.158203125,1551405,8.99766164823863,-0.013100589849734945
2015-08-21,8013.089794842656,8030.857421875001,7817.6486999517,8030.857421875,4784721,8.991046578559942,-0.006615069678687746
2015-08-24,7888.716184017399,7924.250726999963,7515.601030544468,7533.36865234375,8511591,8.927097584945491,-0.06394899361445106
2015-08-25,7462.301935958264,7728.812869517407,7462.301935958264,7622.20849609375,5259620,8.938821435572109,0.01172385062661796
2015-08-26,7639.974452398457,7906.484626987783,7639.974452398457,7835.41552734375,3879058,8.96640918814372,0.027587752571610835
2015-08-27,7835.41370064976,7924.2504048020965,7817.6460795729035,7870.9482421875,2834532,8.970933822360125,0.0045246342164055875
2015-08-28,7924.250445238728,7959.784986957797,7870.948282352137,7942.01806640625,3567735,8.97992268648164,0.00898886412151434
2015-08-31,7906.483596383398,7959.785764476592,7835.414506003171,7853.18212890625,1549103,8.968674095377203,-0.011248591104436656
2015-09-01,7888.717702384843,7888.717702384843,7799.880977521734,7835.41552734375,1290475,8.96640918814372,-0.002264907233483271
2015-09-03,7799.879481905568,7835.4140249138845,7764.34423828125,7764.34423828125,1458896,8.957297281054757,-0.009111907088962923
2015-09-04,7764.346630526022,7835.416439055718,7746.579703855761,7782.1142578125,808228,8.959583335756491,0.0022860547017344857
2015-09-07,7817.648203950385,7817.648203950385,7711.043849752393,7746.5791015625,579561,8.955006618648977,-0.004576717107514838
2015-09-08,7728.810092526941,7835.414427647261,7728.810092526941,7799.8798828125,787796,8.961863612919684,0.006856994270707517
2015-09-09,7870.950077165766,7888.717702384843,7835.41552734375,7835.41552734375,1420133,8.96640918814372,0.004545575224035758
2015-09-10,7835.414506003171,7853.18212890625,7799.879960813057,7853.18212890625,923994,8.968674095377203,0.002264907233483271
2015-09-11,7888.716764466673,7888.716764466673,7817.64697265625,7817.64697265625,720242,8.964138889622971,-0.004535205754232052
2015-09-14,7817.646403101726,7817.646403101726,7764.34423828125,7764.34423828125,861124,8.957297281054757,-0.006841608568214141
2015-09-15,7746.5773170850925,7799.879481905568,7728.809695272934,7764.34423828125,368015,8.957297281054757,0
2015-09-16,7764.34423828125,7799.879481905568,7746.5773170850925,7764.34423828125,499570,8.957297281054757,0
2015-09-17,7764.346630526022,7817.64881176924,7764.346630526022,7782.1142578125,492544,8.959583335756491,0.0022860547017344857
2015-09-18,7924.251953125,7977.554126154329,7835.41523161482,7924.251953125,3002630,8.977683203517522,0.018099867761030453
2015-09-21,7906.484065402563,8084.158203124999,7906.484065402563,8084.158203125,2215601,8.99766164823863,0.01997844472110799
2015-09-22,8084.159602355826,8101.9272293881695,8013.089794842656,8030.857421875,1168611,8.991046578559942,-0.006615069678687746
2015-09-23,8013.087276656425,8066.389440386556,7977.552734375,7977.552734375,1808418,8.984386968519143,-0.00665961004079918
2015-09-24,7959.786207844076,8048.623626691755,7959.786207844076,8013.08837890625,1160778,8.988831531157688,0.00444456263854498
2015-09-25,8030.854898105132,8030.854898105132,7959.7851129262945,7977.552734375,1046949,8.984386968519143,-0.00444456263854498
2015-09-28,7977.552202313853,7995.319822577551,7906.482421875,7906.482421875,1080464,8.975438261711043,-0.008948706808100226
2015-09-29,7906.482421875,7906.482421875,7870.947881963544,7906.482421875,1050260,8.975438261711043,0
2015-09-30,7959.784582050154,7959.784582050154,7870.947881963544,7906.482421875,644733,8.975438261711043,0
2015-10-01,7906.48432857652,7942.01957767348,7888.71740464415,7924.251953125,724683,8.977683203517522,0.0022449418064791615
2015-10-05,7942.019119110774,8013.088211969029,7924.251495588176,7995.3212890625,1544258,8.986611810709828,0.00892860719230626
2015-10-06,8101.9255368559725,8208.52987554745,8066.390290214772,8172.99462890625,3730705,9.00859066034061,0.02197884963078245
2015-10-07,8208.53159034982,8208.53159034982,7995.32286842652,8030.857421875,1363400,8.991046578559942,-0.017544081780668463
2015-10-08,8030.856587612636,8137.4609375,8030.856587612636,8137.4609375,1336669,9.004233486198084,0.013186907638141676
2015-10-09,8172.995487257077,8244.065287387366,8137.4609375,8137.4609375,3145330,9.004233486198084,0
2015-10-12,8119.693312313395,8155.228562686606,8119.693312313395,8137.4609375,1674157,9.004233486198084,0
2015-10-13,8137.460374380122,8137.460374380122,8066.39057916793,8084.158203125,1203781,8.99766164823863,-0.00657183795945393
2015-10-14,8350.667395006323,8510.573876900293,8279.597613959242,8297.365234375,12423801,9.02369330174786,0.026031653509230424
2015-10-15,8332.900800002968,8332.900800002968,8261.831710826365,8279.5986328125,1723137,9.02154977190638,-0.0021435298414793635
2015-10-16,8297.365234375,8332.899774590565,8297.365234375,8297.365234375,2215278,9.02369330174786,0.0021435298414793635
2015-10-19,8297.367424249525,8492.808497940656,8297.367424249525,8368.4365234375,5638860,9.032222350746876,0.008529048999015743
2015-10-20,8368.433512575035,8510.573061043136,8350.66659447843,8403.96875,7947939,9.03645934349058,0.004236992743704704
2015-10-21,8457.271308307776,8457.271308307776,8350.6669921875,8350.6669921875,2840790,9.030096693958612,-0.006362649531968856
2015-10-22,8315.133743375967,8368.435914194484,8315.133743375967,8332.9013671875,1912435,9.0279669779012,-0.002129716057412523
2015-10-23,8386.20414854256,8421.738698136547,8350.669598948572,8368.4365234375,2906003,9.032222350746876,0.004255372845676675
2015-10-26,8439.504838957293,8617.178956911344,8439.504838957293,8457.2724609375,10624145,9.042781996472376,0.010559645725500388
2015-10-27,8421.736498754697,8581.6429810914,8421.736498754697,8528.3408203125,5431917,9.05115011046546,0.008368113993084236
2015-10-28,8546.110450603155,8688.249345902326,8546.110450603155,8670.482421875,10793737,9.067679710888068,0.01652960042260787
2015-10-29,8759.3173828125,8830.386465865698,8723.782841285902,8759.3173828125,7456404,9.077873256557705,0.010193545669636705
2015-10-30,8777.084303267813,8794.851924339098,8688.247599143331,8759.3173828125,3967650,9.077873256557705,0
2015-11-02,8777.088815107809,9061.367395301191,8759.321885519452,8794.8564453125,11266536,9.08192233473174,0.004049078174034548
2015-11-03,8883.689079053614,9327.8740234375,8865.922157697145,9327.8740234375,15339415,9.140762403292978,0.05884006856123847
2015-11-04,9416.713227459708,9505.549959631466,9239.0390625,9239.0390625,7155863,9.131193161662672,-0.009569241630305925
2015-11-05,9150.200301065586,9505.5478515625,9150.200301065586,9505.5478515625,11014167,9.159630891511116,0.028437729848443283
2015-11-06,9505.547440698248,9683.221558575004,9239.036614191118,9327.8740234375,12779137,9.140762403292978,-0.018868488218137358
2015-11-09,9239.038878843332,9327.8763098653435,9150.2021484375,9150.2021484375,8218560,9.121531250750936,-0.01923115254204255
2015-11-10,9150.20196298028,9239.03869158556,8972.52850576972,9061.365234375,8277352,9.111775075805571,-0.009756174945364293
2015-11-11,8972.5283203125,9239.03850061972,8972.5283203125,8972.5283203125,7229918,9.10192277936256,-0.009852296443011
2015-11-12,9061.36433432143,9505.548633843742,8972.527614540186,9416.7119140625,14190831,9.150241252928119,0.048318473565558406
2015-11-13,9416.711799531617,9683.22265625,9327.87508083085,9683.22265625,11142936,9.17815004389947,0.027908790971350683
2015-11-16,9594.3857421875,9772.0598895617,9416.712295429426,9594.3857421875,9747111,9.16893338786074,-0.009216656038729454
2015-11-17,9505.549959631466,9594.386691803222,9239.0390625,9239.0390625,8628973,9.131193161662672,-0.03774022619806772
2015-11-18,9150.202330328242,9416.713227459708,9150.202330328242,9239.0390625,5519298,9.131193161662672,0
2015-11-19,9239.038878843332,9416.713040271174,9150.2021484375,9150.2021484375,4426034,9.121531250750936,-0.009661910911736626
2015-11-20,9061.365234375,9239.03869158556,9061.365234375,9061.365234375,4832974,9.111775075805571,-0.009756174945364293
2015-11-23,9061.367395301191,9150.204145091977,8794.8564453125,8794.8564453125,8297218,9.08192233473174,-0.029852741073831623
2015-11-24,8830.385843630445,8830.385843630445,8599.410289059344,8723.7822265625,11377417,9.073808164442607,-0.008114170289132971
2015-11-25,8759.319158819364,8972.5278524403,8617.180263277443,8883.6904296875,5287279,9.091972338581828,0.01816417413922089
2015-11-26,8848.154498331101,8883.689041509875,8706.015625,8706.015625,3013855,9.071769516849892,-0.020202821731935217
2015-11-27,8741.550212219707,8865.922164896023,8688.248046875,8688.248046875,6140288,9.069726592281237,-0.002042924568655735
2015-11-30,8706.014514307644,8706.014514307644,8581.642578125,8581.642578125,4509739,9.057380616831109,-0.012345975450127611
2015-12-01,8634.945056487668,8670.480297066195,8546.108356273236,8563.8759765625,2519171,9.055308167652642,-0.0020724491784669397
2015-12-02,8563.877562830432,8652.714279499889,8563.877562830432,8599.412109375,2729344,9.05944912052999,0.00414095287734817
2015-12-03,8617.1787109375,8652.713253267588,8581.643467991422,8617.1787109375,1387183,9.061513014369899,0.0020638938399084594
2015-12-04,8617.180521884735,8617.180521884735,8475.040921460997,8510.576171875,3477932,9.049064924548729,-0.012448089821170072
2015-12-07,8492.809013874628,8528.343565627323,8439.5068359375,8439.5068359375,3602865,9.040679154121841,-0.008385770426887262
2015-12-08,8403.970256440409,8723.78324689739,8368.43501264563,8706.015625,4513051,9.071769516849892,0.03109036272805099
2015-12-09,8706.014837028779,8777.083916953947,8563.8759765625,8563.8759765625,2969721,9.055308167652642,-0.016461349197250286
2015-12-10,8563.877409621258,8634.946501438959,8492.8076171875,8492.8076171875,2463569,9.046974921596863,-0.008333246055778787
2015-12-11,8475.038659533599,8617.1782220213,8475.038659533599,8528.3408203125,2254728,9.05115011046546,0.004175188868597246
2015-12-14,8510.575240449954,8563.877409621258,8492.8076171875,8492.8076171875,1755319,9.046974921596863,-0.004175188868597246
2015-12-15,8492.806761858208,8617.1787109375,8492.806761858208,8617.1787109375,2131128,9.061513014369899,0.014538092773035416
2015-12-16,8652.714797231562,8759.319143859968,8652.714797231562,8670.482421875,5058088,9.067679710888068,0.006166696518169701
2015-12-17,8741.5498046875,8794.851967547253,8706.015262986324,8741.5498046875,3700421,9.075842776120473,0.008163065232404065
2015-12-18,8741.550212219707,8759.317834206611,8688.248046875,8688.248046875,3333981,9.069726592281237,-0.006116183839235845
