date,return,volatility
2015-06-25,-0.00443469095923632,0.012431546912639485
2015-06-26,0.02847943020935162,0.01221471343899579
2015-06-29,0.01074137895953875,0.014161499725392296
2015-06-30,-0.00858392578996714,0.013954489414065347
2015-07-01,0.00858392578996714,0.013776446118595806
2015-07-02,0.00851051167286343,0.01350247472117784
2015-07-03,-0.00424638152584577,0.013251756300394829
2015-07-06,0.01058242319837887,0.0129500658582086
2015-07-07,0.00210276997217562,0.012860273973977121
2015-07-08,-0.01908849700590131,0.012507325182844921
2015-07-09,0,0.0134362937505579
2015-07-10,-0.00214357876218507,0.013034139228828099
2015-07-13,0.00641718019574888,0.012696561426306367
2015-07-14,0,0.012442981590159174
2015-07-15,-0.01071835353520178,0.012128873375748974
2015-07-16,0,0.012296679837968205
2015-07-17,0,0.011995925781342193
2015-07-20,-0.00431926706345997,0.011722970165345877
2015-07-21,-0.01307229512903696,0.011572928566034304
2015-07-22,0.0195444915704126,0.012014393551467172
2015-07-23,0.01069512655906912,0.012815256931260389
2015-07-24,0.01268519317055449,0.012746620824512542
2015-07-27,0.02898763127516623,0.012814406680922553
2015-07-28,-0.01646128038360039,0.014698501432924393
2015-07-29,-0.00624326873237812,0.015018826178258183
2015-07-30,-0.01260541617507549,0.014627857027408165
2015-07-31,0,0.014637267237346863
2015-08-03,-0.01705798571373584,0.01413383992324435
2015-08-04,0.01069512655906912,0.014588132432511272
2015-08-05,0.00847474826468008,0.0143362254786516
2015-08-06,-0.01273887841169774,0.014004842381586714
2015-08-07,0.01062698930168437,0.014097210310006224
2015-08-10,0.02505344857920022,0.013890535465638527
2015-08-11,-0.00413226725713045,0.015018627654045836
2015-08-12,-0.01459884730618199,0.01455580090457782
2015-08-13,-0.01268519317055449,0.014730786818453336
2015-08-14,-0.00426413014701765,0.014734310804159543
2015-08-17,-0.01290319285342711,0.014299854738120007
2015-08-18,0.00862044040291287,0.01436978287209459
2015-08-19,0.01090523518177377,0.014041300770093785
2015-08-20,-0.01310058984973494,0.013855404207519984
2015-08-21,-0.00661506967868774,0.01399427725475991
2015-08-24,-0.06394899361445106,0.01371405318105356
2015-08-25,0.01172385062661796,0.022552508331511498
2015-08-26,0.02758775257161083,0.021662648439992944
2015-08-27,0.00452463421640558,0.021918433873196527
2015-08-28,0.00898886412151434,0.020890542018479705
2015-08-31,-0.01124859110443665,0.020033580509361038
2015-09-01,-0.00226490723348327,0.019429455960841842
2015-09-03,-0.00911190708896292,0.018580683950343544
2015-09-04,0.00228605470173448,0.017999835360423943
2015-09-07,-0.00457671710751483,0.01723400906611435
2015-09-08,0.00685699427070751,0.016600333850662143
2015-09-09,0.00454557522403575,0.016017242417397028
2015-09-10,0.00226490723348327,0.015428874366070435
2015-09-11,-0.00453520575423205,0.014860997882168544
2015-09-14,-0.00684160856821414,0.014423735408214641
2015-09-15,0,0.014112752442450097
2015-09-16,0,0.013652935638617882
2015-09-17,0.00228605470173448,0.013232128486296553
2015-09-18,0.01809986776103045,0.012847605239943138
2015-09-21,0.01997844472110799,0.013363610738113771
2015-09-22,-0.00661506967868774,0.013994226945554909
2015-09-23,-0.00665961004079918,0.013714007689271543
2015-09-24,0.00444456263854498,0.013462840649327054
2015-09-25,-0.00444456263854498,0.013086923933687489
2015-09-28,-0.00894870680810022,0.01280733487688372
2015-09-29,0,0.012773142895365108
2015-09-30,0,0.012429280143995662
2015-10-01,0.00224494180647916,0.012116418047146832
2015-10-05,0.00892860719230626,0.011831837263265324
2015-10-06,0.02197884963078245,0.01177283958808888
2015-10-07,-0.01754408178066846,0.012908210625026355
2015-10-08,0.01318690763814167,0.013595949784848956
2015-10-09,0,0.0136000650849499
2015-10-12,0,0.013183793307815514
2015-10-13,-0.00657183795945393,0.012803614365181737
2015-10-14,0.02603165350923042,0.012639168110672491
2015-10-15,-0.00214352984147936,0.014137917063580334
2015-10-16,0.00214352984147936,0.013703269443888439
2015-10-19,0.00852904899901574,0.013277146224183132
2015-10-20,0.0042369927437047,0.013049264958599278
2015-10-21,-0.00636264953196885,0.012706200406499522
2015-10-22,-0.00212971605741252,0.012541798036951478
2015-10-23,0.00425537284567667,0.012248967781209265
2015-10-26,0.01055964572550038,0.011979800538508464
2015-10-27,0.00836811399308423,0.011996608453751011
2015-10-28,0.01652960042260787,0.011892026815391768
2015-10-29,0.0101935456696367,0.012395923906036966
2015-10-30,0,0.012344132069854854
2015-11-02,0.00404907817403454,0.012039034900810467
2015-11-03,0.05884006856123847,0.011785597494163557
2015-11-04,-0.00956924163030592,0.01984222299237306
2015-11-05,0.02843772984844328,0.019175479840770396
2015-11-06,-0.01886848821813735,0.019849190502752558
2015-11-09,-0.01923115254204255,0.0197572272673644
2015-11-10,-0.00975617494536429,0.019704537044425263
2015-11-11,-0.009852296443011,0.01905756662343182
2015-11-12,0.0483184735655584,0.018469797575584687
2015-11-13,0.02790879097135068,0.02205573970075375
2015-11-16,-0.00921665603872945,0.02229315306831826
2015-11-17,-0.03774022619806772,0.021415611567238004
2015-11-18,0,0.023124835655330446
2015-11-19,-0.00966191091173662,0.021994995736884668
2015-11-20,-0.00975617494536429,0.02115812531541278
2015-11-23,-0.02985274107383162,0.020391791514027455
2015-11-24,-0.00811417028913297,0.021298391498165058
2015-11-25,0.01816417413922089,0.020457425087239318
2015-11-26,-0.02020282173193521,0.02008343876745481
2015-11-27,-0.00204292456865573,0.02007395825683663
2015-11-30,-0.01234597545012761,0.019175189531939783
2015-12-01,-0.00207244917846693,0.0187057967677336
2015-12-02,0.00414095287734817,0.017907735722191735
2015-12-03,0.00206389383990845,0.01716624836674877
2015-12-04,-0.01244808982117007,0.016462053728658273
2015-12-07,-0.00838577042688726,0.01626174232420066
2015-12-08,0.03109036272805099,0.01585148356616101
2015-12-09,-0.01646134919725028,0.017398696052458827
2015-12-10,-0.00833324605577878,0.0173886647235837
2015-12-11,0.00417518886859724,0.01687586396659857
2015-12-14,-0.00417518886859724,0.016213907477247838
2015-12-15,0.01453809277303541,0.01565209135692078
2015-12-16,0.0061666965181697,0.015522386350209262
2015-12-17,0.00816306523240406,0.015009601445640883
2015-12-18,-0.00611618383923584,0.014604663653080989
2015-12-21,-0.00821357791133792,0.014246269779440894
2015-12-22,-0.00828148559278929,0.014018829894643288
2015-12-23,-0.00416660422838077,0.01381777860511623
2015-12-24,-0.00209000295186534,0.013461595882551013
2015-12-25,0,0.013084778115580432
2015-12-28,0.00625660718024612,0.012713288685758753
2015-12-29,0.0041490880539996,0.012452867914936506
2015-12-30,0,0.01216256590501661
2015-12-31,0,0.011874149113045162
2016-01-04,-0.01040569523424572,0.011612587571576427
2016-01-05,0,0.011822544861155743
2016-01-06,0.00209000295186534,0.011565836642077859
2016-01-07,-0.01896823059011687,0.011331961368203669
2016-01-08,-0.01500545598236335,0.012462911459847223
2016-01-11,-0.00867694127148688,0.01295778971933717
2016-01-12,0.02155268119643771,0.012890454678648475
2016-01-13,-0.01071833619190165,0.01377208818962574
2016-01-14,-0.00431947192189241,0.013744927960210861
2016-01-15,-0.00216693169904047,0.013400167674125659
2016-01-18,-0.02637526956922187,0.013030302374547218
2016-01-19,0.00444456263854498,0.014820512988336572
2016-01-20,-0.00444456263854498,0.014328113020873638
2016-01-21,0,0.01393487100610129
2016-01-22,-0.00222943509176154,0.013490054831695946
2016-01-25,0.05006481731949464,0.013113484123804834
2016-01-26,-0.02580805404211439,0.018700213017248224
2016-01-27,0.00867694127148688,0.019407464279538118
2016-01-28,-0.00650057763563793,0.01865499217882662
2016-01-29,0.00865798136868711,0.017966063609041766
2016-02-01,0.00430113019708322,0.017327723156487725
2016-02-02,-0.00862060211897564,0.016632713547217796
2016-02-03,0.00862060211897564,0.016199948919741285
2016-02-04,-0.00214825263520168,0.01570782082724603
2016-02-05,0.00856545863002011,0.015142718740393428
2016-02-15,-0.00427367615333906,0.014741367259340155
2016-02-16,0.01276604174272044,0.014306581246542466
2016-02-17,0.00421981063126075,0.014203956627828111
2016-02-18,0.01255237465526804,0.013759547590213833
2016-02-19,-0.00835052648231382,0.013702627774044381
2016-02-22,0.01042716535784649,0.013537575554595392
2016-02-23,-0.00833324605577878,0.013377177010938266
2016-02-24,0,0.01324502114419255
2016-02-25,-0.00419292512448699,0.012859489466590886
2016-02-26,0.00209900582241928,0.012592969268326848
2016-02-29,0.0020939193020677,0.012263912453007987
2016-03-01,0.00833324605577878,0.011964731122518231
2016-03-02,0.01032023779996471,0.011861876025954295
2016-03-03,0.00205130543546161,0.011877653961894783
2016-03-04,0.00408980596182395,0.011614022192617948
2016-03-07,-0.00819663333755826,0.011402224932415245
2016-03-08,-0.01242277304687355,0.011483164006413539
2016-03-09,0,0.011878410602393887
2016-03-10,0.00415805718718154,0.011616448942658654
2016-03-11,0.00620484671725662,0.011405809431121544
2016-03-14,0.00411539108270808,0.011273339429072481
2016-03-15,-0.00411539108270808,0.01109563272830769
2016-03-16,0,0.011003457988877424
2016-03-17,0,0.010825938002978767
2016-03-18,0.0163602421878064,0.010666162192985534
2016-03-21,-0.00203048043723264,0.011346732820248971
2016-03-22,-0.01021437066786568,0.011166431498877217
2016-03-23,0,0.01142029060124138
2016-03-24,-0.00617928492261654,0.011201946811917603
2016-03-25,-0.01038419598126161,0.011189924341103438
2016-03-28,0.0020851859167319,0.011453962614240887
2016-03-29,-0.01047095634361916,0.011230786131712585
2016-03-30,0,0.011496197656122175
2016-03-31,-0.00845680337496546,0.011270539841928526
2016-04-01,-0.00638986916360373,0.011384369556531038
2016-04-04,0,0.011362700762203875
2016-04-05,0.00426421237533958,0.011149930024663928
2016-04-06,0.00847483867484832,0.010987801662243063
2016-04-07,0.0084033889634032,0.010999782271123495
2016-04-08,-0.00419292512448699,0.011006680830013724
2016-04-11,0.00628292807635233,0.010926956747723461
2016-04-12,-0.00418392225393304,0.010847767725165177
2016-04-13,-0.00209900582241928,0.010784865843775634
2016-04-14,-0.00210284235053492,0.010663236383462785
2016-04-15,-0.00633600476699847,0.010554377362203365
2016-04-19,-0.00424645539623114,0.010625999469271275
2016-04-20,0.00212565678826415,0.010589899519538915
2016-04-21,0.0042369927437047,0.010452659987890956
2016-04-22,0.01051557810628267,0.010361989322637842
2016-04-25,0.00209000295186534,0.010574712030403374
2016-04-26,0,0.010438769970088208
2016-04-27,-0.00418392225393304,0.01031849969248321
2016-04-28,0.01456811823519466,0.010314371844751865
2016-04-29,0.00412376298234384,0.01087140502810249
2016-05-04,-0.01034135473522468,0.010734509285663938
2016-05-05,-0.00625660718024612,0.011057491200912622
2016-05-06,-0.00629576747502191,0.011065909294877248
2016-05-09,-0.00633600476699847,0.011075421982796646
2016-05-10,0.00211619413573771,0.011085969055926258
2016-05-11,0.00842165880421497,0.010898856031863502
2016-05-12,-0.00630946966133549,0.01091830220806028
2016-05-13,0,0.010945567331883831
2016-05-16,-0.00211218914287947,0.010773809415653967
2016-05-17,0.00632265298179568,0.010653643472300208
2016-05-18,0.00209900582241928,0.010605633856700582
2016-05-19,0,0.010466595027051953
2016-05-20,0.00418392225393304,0.010343446989098708
2016-05-23,-0.00209000295186534,0.010263175778262168
2016-05-24,-0.0020939193020677,0.010196555955974287
2016-05-25,0,0.010137253994672515
2016-05-26,-0.00420184817295421,0.010048574103131558
2016-05-27,0.01388147745315748,0.010076192772958216
2016-05-30,0.00243630302542285,0.01060550684589732
2016-05-31,-0.0073262150379314,0.010469299775415069
2016-06-01,0,0.010609705866831996
2016-06-02,0,0.010471852941911868
2016-06-03,-0.00245400953024876,0.010348161804443272
2016-06-06,-0.00739825398557769,0.010281892212041685
2016-06-07,0.00247220973434103,0.010450639577633977
2016-06-08,0.00492604425123666,0.010330728864896159
2016-06-09,-0.00492604425123666,0.010271109588631927
2016-06-10,0,0.010304630922814516
2016-06-13,-0.00247220973434103,0.010198321403294902
2016-06-14,0.00247220973434103,0.010148865688048594
2016-06-15,-0.00495054643993952,0.010060585603309124
2016-06-16,0.00247833670559849,0.010120072417480759
2016-06-17,0,0.010034913873909136
2016-06-20,0.05536925569113826,0.009957132144094546
2016-06-21,0,0.01811199343231251
2016-06-22,-0.00705072649359372,0.01733791067773964
2016-06-23,-0.01186241205494553,0.01677662576516364
2016-06-24,-0.02415573712298702,0.01650721337630922
2016-06-27,0.00730802615375481,0.017362684003237976
2016-06-28,0,0.016730659561791816
2016-06-29,0.01923129919725674,0.016060945074551414
2016-06-30,-0.00477298346022614,0.01624832573005067
2016-07-01,0.0023893952322016,0.015700482763225575
2016-07-04,0.01421792529987264,0.01511173331812084
2016-07-05,-0.00708358331481484,0.015018322976525975
2016-07-06,0.00236710589027921,0.014662542237911328
2016-07-07,0.02336530321110253,0.014157456519220719
2016-07-08,0.00690435797090849,0.015036356102756316
2016-07-11,-0.02320287642320195,0.014585929585399515
2016-07-12,0,0.015646643235815622
2016-07-13,0.00701774086276607,0.01506163133488586
2016-07-14,0.00232798260530842,0.014612553016692037
2016-07-15,-0.00934572346807449,0.01411132284386076
2016-07-18,0,0.01396061975348292
2016-07-19,-0.01656823263414608,0.013513625292248253
2016-07-20,-0.00718571925229483,0.014008555240751638
2016-07-21,0,0.013753172824177685
2016-07-22,-0.00723772775738851,0.013323796056730302
2016-07-25,-0.00485419157915778,0.013138985071195994
2016-07-26,-0.00487809853414589,0.012868961490810875
2016-07-28,0.00973229011330367,0.012625751166867502
2016-07-29,-0.00729049460458064,0.012523434305038524
2016-08-01,0.00243630302542285,0.012424608495130725
2016-08-02,-0.01224015583669668,0.012113223011641265
2016-08-03,-0.00246611298272014,0.012405039368532187
2016-08-04,-0.00247220973434103,0.012132430134499222
2016-08-05,0.00247220973434103,0.011885782484697323
2016-08-08,0.00246611298272014,0.011624540063074444
2016-08-09,0.00736205730255079,0.011387981065791673
2016-08-10,0.00487809853414589,0.011302639089158297
2016-08-11,0.01688824335663952,0.01113997981009441
2016-08-12,-0.00479632402009322,0.011797651736304832
2016-08-15,0,0.01165830785619275
2016-08-16,0.02609885780083409,0.01141714745912059
2016-08-17,0.01164123690652196,0.013194434022447327
2016-08-18,-0.00231740943458547,0.013141580469512698
2016-08-19,-0.01637455396553022,0.012797927540946713
2016-08-22,0.00241264851235811,0.013379748485149404
2016-08-23,0.004807575644584,0.012983292009880475
2016-08-24,0.00716846600230347,0.012658084850396345
2016-08-25,0.00947892866435751,0.012434936339015271
2016-08-26,0.01405170534519051,0.012339497609262864
2016-08-29,-0.00934583049517812,0.012560875194836152
2016-08-30,0,0.01257990075219365
2016-08-31,0.03005996518284526,0.012253390319688659
2016-09-01,0.01357482419076028,0.014434428216620524
2016-09-05,0,0.014371225786593916
2016-09-06,-0.00676417107179894,0.013889805689937064
2016-09-07,-0.0022652058498096,0.013626338727452166
2016-09-08,0.03344802539371017,0.013238476746043493
2016-09-09,0.0021906738930788,0.015711682511900683
2016-09-12,-0.01543595674735343,0.015120871960749292
2016-09-13,0.00443458224385828,0.015296328090413706
2016-09-14,0.00661521712705948,0.014764418905360973
2016-09-15,-0.01550433871437384,0.014328780925471534
2016-09-16,0.00445453934345607,0.014611128102139355
2016-09-19,0.00664441968207896,0.014136446667304533
2016-09-20,0.00769680000012762,0.013757055988191037
2016-09-21,-0.00329142031128881,0.013448862664188726
2016-09-22,0.02388813696115122,0.01310081365027663
2016-09-23,0.01702182573023236,0.014227126996899778
2016-09-26,0.00840338256745099,0.014453741679238716
2016-09-27,0,0.014108584115430997
2016-09-28,0.00208966718474812,0.013649117559148492
2016-09-29,-0.0115485035006948,0.013227317638076701
2016-09-30,-0.01489394032191171,0.013322457658393731
2016-10-03,0,0.013684405888685676
2016-10-04,0.00321021630654883,0.013260904173772525
2016-10-05,0,0.012882849244987239
2016-10-06,-0.01507030310603596,0.012529211814684143
2016-10-07,-0.02303984133137859,0.013020644669988727
2016-10-10,-0.03271567170031453,0.014349399356522541
2016-10-11,0.02043186622145931,0.016797594614459392
2016-10-12,-0.01585552789335054,0.016999191857318886
2016-10-13,0.00455611380060538,0.016986598764239358
2016-10-14,-0.0034149554715519,0.016321933250050217
2016-10-17,-0.01031518997122482,0.015732547056352967
2016-10-18,0.00459769331406256,0.015473920329247146
2016-10-19,0.00571749665716225,0.01493038636824023
2016-10-20,-0.00801370096854547,0.014455985293985174
2016-10-21,-0.00230148900267934,0.014197579059885853
2016-10-24,-0.00461924703039962,0.01376085721726156
2016-10-25,0,0.013424487466166595
2016-10-26,-0.00464015231250591,0.013023354725600305
2016-10-27,0.00464015231250591,0.012756628345337839
2016-10-28,0.00921694034446218,0.012448428340068667
2016-10-31,-0.00229620431138322,0.01233791347169317
2016-11-01,-0.00460849809378238,0.0120677255776602
2016-11-02,-0.01629822074698062,0.01189349907876734
2016-11-03,-0.0141848035143699,0.012610295219191743
2016-11-04,0.0035653255178083,0.013005898559816247
2016-11-07,0.01530341801326606,0.012655306183854166
2016-11-08,0.00116737842207825,0.012939250195373446
2016-11-09,-0.01528553465999138,0.012576478926612894
2016-11-10,0.01177887514362829,0.013082034953285044
2016-11-11,0.00700117157275848,0.013050355084703247
2016-11-14,-0.00583095386151022,0.012783131102924892
2016-11-15,0.01047110617401614,0.01258690831288097
2016-11-16,-0.003478306382382,0.012530166636565641
2016-11-17,-0.01050767642530203,0.012272526984130602
2016-11-18,0.01166849202825481,0.01240669423322167
2016-11-21,0,0.01244488883775034
2016-11-22,0,0.012130607236533923
2016-11-23,0.01953003328467417,0.011845144165274478
2016-11-24,0.00905984626020739,0.012673229011255553
2016-11-25,-0.00905984626020739,0.012531232194465987
2016-11-28,-0.01029180647216598,0.012535176176172037
2016-11-29,-0.00807854539096908,0.012621768231765182
2016-11-30,0.00462426982202934,0.012556011636999258
2016-12-01,-0.00346646046413923,0.012266000812021758
2016-12-02,-0.0058037751693778,0.01203336483925831
2016-12-05,-0.00818220763830623,0.011912707498509369
2016-12-06,-0.00706735888881837,0.011932670267105216
2016-12-07,-0.00473922145647698,0.011885992511907086
2016-12-08,0.00355665523671788,0.011735295724491113
2016-12-09,0.01526747376911963,0.01150202979667417
2016-12-12,-0.01645176488175082,0.011943898396377349
2016-12-13,-0.00952385043238734,0.012669094458439596
2016-12-14,0.0047732631392261,0.012687347281908415
2016-12-15,-0.00357786423352024,0.012388521987717796
2016-12-16,0.00595608740259479,0.01214743739036631
2016-12-19,0.01415123926771499,0.01193209152741156
2016-12-20,-0.00351921419710699,0.012215365454717582
2016-12-21,-0.00117593647723879,0.01198923670427295
2016-12-22,0.00117593647723879,0.011730578486818544
2016-12-23,0.0023474112402031,0.011478033733759292
2016-12-26,0.00117180295690388,0.011254486746601497
2016-12-27,0.01048351452737428,0.011047544796953447
2016-12-28,0.0103747497023523,0.011170665236172477
2016-12-29,-0.00344623413462308,0.011271629628961524
2016-12-30,0.01257868626333724,0.011137643251072598
2017-01-03,0.01913404244209893,0.011400165742327079
2017-01-04,0.00887884865400501,0.012260357623563126
2017-01-05,-0.0033204633725461,0.012152685483905561
2017-01-06,-0.00333132232160693,0.011926689009937456
2017-01-09,0.00554625655247953,0.01172310979118671
2017-01-10,0.01754425164392259,0.011537057867703543
2017-01-11,0.00217144730462592,0.01219900555773325
2017-01-12,-0.00325884229117967,0.011906288079269408
2017-01-13,-0.02311602471372431,0.011702560984511758
2017-01-16,-0.02024819389807497,0.013316073736535816
2017-01-17,0.00904990754564494,0.014241671110934025
2017-01-18,-0.01360602134625033,0.013943717888644548
2017-01-19,0,0.014112562614599805
2017-01-20,0.0090913568215516,0.013652761759925535
2017-01-23,0.00564010172215745,0.013413496426300521
2017-01-24,0.00560857150474092,0.013069870792281954
2017-01-25,0.00890851147571325,0.012756772581873008
2017-02-03,-0.00890851147571325,0.012598753509966355
2017-02-06,-0.00898889631840305,0.01258546068817762
2017-02-07,0.00450439416330361,0.01257872928626149
2017-02-08,0.00224476492039116,0.012283999116387485
2017-02-09,-0.00112185513660456,0.01198398096495044
2017-02-10,-0.00224697913342808,0.011724987039489322
2017-02-13,0.00784289562401241,0.011512347344663184
2017-02-14,0.03509160463859651,0.011435016496844167
2017-02-15,-0.00865823140735955,0.014695509220192852
2017-02-16,-0.01533441420570191,0.01444704712715309
2017-02-17,0,0.014698959554587354
2017-02-20,-0.00553397982105075,0.014190460860046364
2017-02-21,0.00773904527101798,0.01384740284908005
2017-02-22,0.0087719579498593,0.013532383132955102
2017-02-23,0.00435739080587538,0.013290315397535097
2017-02-24,0,0.012927997809652609
2017-02-27,0.01188571572307317,0.012570353390075305
2017-02-28,-0.01515195260752833,0.012603941095356126
2017-03-01,-0.00327664025597229,0.013092350657870242
2017-03-02,-0.00548550828951555,0.012776391591152854
2017-03-03,0.0043907712243687,0.012566180531044543
2017-03-06,0.00655021921902054,0.012270220914673866
2017-03-07,-0.00326999581932163,0.012062612966980451
2017-03-08,0,0.011843899374937246
2017-03-09,-0.00657164371098772,0.011585180964628556
2017-03-10,0.01092903451686311,0.011550574748338975
2017-03-13,-0.00544953692945604,0.011641485974688491
2017-03-14,-0.0010933402109714,0.011546209526619269
2017-03-15,-0.00328791341256184,0.011328603757246633
2017-03-16,0.00328791341256184,0.011183737347719118
2017-03-17,0.00436650532675386,0.010999964100009765
2017-03-20,0.01513547425796169,0.010855367692924625
2017-03-21,0,0.01138220198540186
2017-03-22,-0.01078765513966217,0.011167541747966098
2017-03-23,0.04038803055604312,0.01146700025559198
2017-03-24,-0.00626940170896617,0.015715671792294647
2017-03-27,-0.00209872559127966,0.015263784599159435
2017-03-28,-0.00421042238590274,0.014733970739689186
2017-03-29,0.00210737905903357,0.014297957926821482
2017-03-30,-0.00845677924240995,0.013821470758934763
2017-03-31,0.00423737752666575,0.013650043348866492
2017-04-03,-0.0192106741104503,0.013253742086470486
2017-04-04,0.01284809848561074,0.014069891661495759
2017-04-05,-0.00962061416989712,0.013998236801002215
2017-04-07,0.00962061416989712,0.013875888231444884
2017-04-10,0,0.013639849890753385
2017-04-11,-0.00106444108542014,0.013220164277035758
2017-04-12,0.01269863705462803,0.012847740826502892
2017-04-13,-0.00632930677128129,0.012904524418046622
2017-04-14,-0.02572480683361355,0.012718427606630845
2017-04-17,-0.00762928939771079,0.014483031820648888
2017-04-18,0.00654287714042745,0.014202963398423361
2017-04-19,0,0.01381449883079992
2017-04-20,-0.00326623688445515,0.013379897540476773
2017-04-21,0,0.013037417546649374
2017-04-24,-0.00218330004500089,0.012670099211942393
